holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,259.45,0,0,90,Snow,heavy snow,2013-01-14 16:00:00,6414
None,259.45,0,0,90,Haze,haze,2013-01-14 16:00:00,6414
None,259.1,0,0,90,Clouds,overcast clouds,2013-01-14 17:00:00,5964
None,258.83,0,0,90,Clouds,overcast clouds,2013-01-14 18:00:00,4203
None,258.51,0,0,75,Clouds,broken clouds,2013-01-14 19:00:00,2859
None,258.42,0,0,40,Clouds,scattered clouds,2013-01-14 20:00:00,2298
None,258.22,0,0,20,Clouds,few clouds,2013-01-14 21:00:00,2065
None,257.97,0,0,1,Clear,sky is clear,2013-01-14 22:00:00,1347
None,257.97,0,0,1,Clear,sky is clear,2013-01-14 23:00:00,909
None,257.93,0,0,1,Clear,sky is clear,2013-01-15 00:00:00,487
None,257.93,0,0,1,Clear,sky is clear,2013-01-15 01:00:00,325
None,257.72,0,0,1,Clear,sky is clear,2013-01-15 02:00:00,246
None,257.67,0,0,1,Clear,sky is clear,2013-01-15 03:00:00,289
None,257.57,0,0,1,Clear,sky is clear,2013-01-15 04:00:00,731
None,257.77,0,0,1,Clear,sky is clear,2013-01-15 05:00:00,2432
None,257.79,0,0,20,Clouds,few clouds,2013-01-15 06:00:00,5434
None,257.75,0,0,90,Clouds,overcast clouds,2013-01-15 07:00:00,5916
None,257.66,0,0,75,Clouds,broken clouds,2013-01-15 08:00:00,6179
None,258.65,0,0,20,Clouds,few clouds,2013-01-15 10:00:00,4189
None,259.57,0,0,40,Clouds,scattered clouds,2013-01-15 11:00:00,4497
None,261.3,0,0,40,Clouds,scattered clouds,2013-01-15 13:00:00,4884
None,261.68,0,0,20,Clouds,few clouds,2013-01-15 14:00:00,5136
None,261.78,0,0,20,Clouds,few clouds,2013-01-15 15:00:00,5627
None,261.39,0,0,1,Clear,sky is clear,2013-01-15 16:00:00,6493
None,260.82,0,0,20,Clouds,few clouds,2013-01-15 17:00:00,5739
None,260.76,0,0,20,Clouds,few clouds,2013-01-15 18:00:00,4491
None,260.66,0,0,75,Clouds,broken clouds,2013-01-15 19:00:00,3043
None,260.71,0,0,75,Clouds,broken clouds,2013-01-15 20:00:00,2828
None,260.66,0,0,75,Clouds,broken clouds,2013-01-15 21:00:00,2331
None,260.66,0,0,20,Clouds,few clouds,2013-01-15 22:00:00,1433
None,260.5,0,0,1,Clear,sky is clear,2013-01-15 23:00:00,989
None,261.2,0,0,1,Clear,sky is clear,2013-01-16 00:00:00,498
None,261.36,0,0,1,Clear,sky is clear,2013-01-16 01:00:00,330
None,262.03,0,0,1,Mist,mist,2013-01-16 02:00:00,249
None,261.26,0,0,1,Clear,sky is clear,2013-01-16 04:00:00,792
None,260.99,0,0,1,Mist,mist,2013-01-16 05:00:00,2408
None,260.5,0,0,1,Clear,sky is clear,2013-01-16 06:00:00,4987
None,260.08,0,0,1,Clear,sky is clear,2013-01-16 07:00:00,5709
None,260.94,0,0,20,Clouds,few clouds,2013-01-16 08:00:00,5751
None,262.93,0,0,20,Clouds,few clouds,2013-01-16 09:00:00,5303
None,264.57,0,0,1,Clear,sky is clear,2013-01-16 10:00:00,4333
None,266.42,0,0,1,Clear,sky is clear,2013-01-16 11:00:00,4623
None,268.51,0,0,1,Clear,sky is clear,2013-01-16 12:00:00,4849
None,269.74,0,0,1,Clear,sky is clear,2013-01-16 13:00:00,4984
None,270.59,0,0,1,Clear,sky is clear,2013-01-16 14:00:00,5354
None,271.15,0,0,20,Clouds,few clouds,2013-01-16 15:00:00,5700
None,271.2,0,0,20,Clouds,few clouds,2013-01-16 16:00:00,6465
None,270.29,0,0,1,Clear,sky is clear,2013-01-16 17:00:00,6019
None,269.28,0,0,1,Clear,sky is clear,2013-01-16 18:00:00,4425
None,268.85,0,0,1,Clear,sky is clear,2013-01-16 19:00:00,3188
None,268.95,0,0,1,Clear,sky is clear,2013-01-16 20:00:00,2807
None,268.8,0,0,1,Clear,sky is clear,2013-01-16 21:00:00,3090
None,268.71,0,0,0,Clear,sky is clear,2013-01-16 22:00:00,2171
None,268.71,0,0,0,Clear,sky is clear,2013-01-17 00:00:00,542
None,266.25,0,0,59,Clouds,broken clouds,2013-01-17 01:00:00,339
None,266.25,0,0,59,Clouds,broken clouds,2013-01-17 02:00:00,279
None,266.25,0,0,59,Clouds,broken clouds,2013-01-17 03:00:00,299
None,266.25,0,0,59,Clouds,broken clouds,2013-01-17 04:00:00,761
None,266.25,0,0,59,Clouds,broken clouds,2013-01-17 05:00:00,2502
None,266.25,0,0,59,Clouds,broken clouds,2013-01-17 06:00:00,5611
None,271.5,0,0,90,Mist,mist,2013-01-17 07:00:00,6857
None,271.5,0,0,90,Snow,heavy snow,2013-01-17 07:00:00,6857
None,272.11,0,0,90,Clouds,overcast clouds,2013-01-17 08:00:00,5912
None,273,0,0,90,Clouds,overcast clouds,2013-01-17 09:00:00,4952
None,274.1,0,0,90,Clouds,overcast clouds,2013-01-17 10:00:00,4205
None,274.78,0,0,90,Clouds,overcast clouds,2013-01-17 11:00:00,4662
None,274.07,0,0,90,Snow,heavy snow,2013-01-17 12:00:00,4929
None,272.73,0,0,90,Snow,heavy snow,2013-01-17 13:00:00,4897
None,271.74,0,0,90,Snow,heavy snow,2013-01-17 14:00:00,5268
None,271.74,0,0,90,Mist,mist,2013-01-17 14:00:00,5268
None,270.98,0,0,90,Snow,heavy snow,2013-01-17 15:00:00,5873
None,270.58,0,0,90,Clouds,overcast clouds,2013-01-17 16:00:00,6490
None,269.63,0,0,20,Clouds,few clouds,2013-01-17 17:00:00,6488
None,267.73,0,0,1,Clear,sky is clear,2013-01-17 18:00:00,4582
None,266.83,0,0,1,Clear,sky is clear,2013-01-17 19:00:00,3243
None,265.75,0,0,1,Clear,sky is clear,2013-01-17 20:00:00,2761
None,264.32,0,0,1,Clear,sky is clear,2013-01-17 21:00:00,2646
None,263.51,0,0,1,Clear,sky is clear,2013-01-17 22:00:00,1787
None,262.34,0,0,1,Clear,sky is clear,2013-01-17 23:00:00,1147
None,261.36,0,0,1,Clear,sky is clear,2013-01-18 00:00:00,602
None,260.74,0,0,20,Clouds,few clouds,2013-01-18 01:00:00,355
None,260.58,0,0,75,Clouds,broken clouds,2013-01-18 02:00:00,301
None,260.32,0,0,90,Clouds,overcast clouds,2013-01-18 03:00:00,345
None,260,0,0,75,Clouds,broken clouds,2013-01-18 04:00:00,712
None,259.77,0,0,75,Clouds,broken clouds,2013-01-18 05:00:00,2316
None,258.94,0,0,75,Clouds,broken clouds,2013-01-18 06:00:00,5157
None,258.52,0,0,20,Clouds,few clouds,2013-01-18 07:00:00,6439
None,258.78,0,0,20,Clouds,few clouds,2013-01-18 08:00:00,5727
None,259.76,0,0,90,Snow,heavy snow,2013-01-18 09:00:00,5023
None,260.17,0,0,90,Snow,heavy snow,2013-01-18 10:00:00,4367
None,261.02,0,0,90,Snow,heavy snow,2013-01-18 11:00:00,4813
None,261.02,0,0,90,Haze,haze,2013-01-18 11:00:00,4813
None,264.55,0,0,20,Clouds,few clouds,2013-01-18 13:00:00,5398
None,265.22,0,0,20,Clouds,few clouds,2013-01-18 14:00:00,5474
None,265.34,0,0,1,Clear,sky is clear,2013-01-18 15:00:00,5953
None,265.31,0,0,1,Clear,sky is clear,2013-01-18 16:00:00,6514
None,264.4,0,0,20,Clouds,few clouds,2013-01-18 17:00:00,5927
None,263.1,0,0,20,Clouds,few clouds,2013-01-18 18:00:00,4792
None,263.15,0,0,40,Clouds,scattered clouds,2013-01-18 19:00:00,3503
None,263.21,0,0,90,Clouds,overcast clouds,2013-01-18 20:00:00,2799
None,264.02,0,0,90,Clouds,overcast clouds,2013-01-18 21:00:00,2669
None,264.01,0,0,90,Clouds,overcast clouds,2013-01-18 22:00:00,2311
None,264.4,0,0,90,Clouds,overcast clouds,2013-01-18 23:00:00,1659
None,264.61,0,0,90,Snow,heavy snow,2013-01-19 00:00:00,1021
None,264.75,0,0,90,Snow,heavy snow,2013-01-19 01:00:00,696
None,264.86,0,0,90,Snow,heavy snow,2013-01-19 02:00:00,535
None,264.86,0,0,90,Mist,mist,2013-01-19 02:00:00,535
None,265.37,0,0,90,Snow,heavy snow,2013-01-19 03:00:00,353
None,265.78,0,0,90,Clouds,overcast clouds,2013-01-19 04:00:00,361
None,266.24,0,0,90,Clouds,overcast clouds,2013-01-19 05:00:00,687
None,267.11,0,0,90,Clouds,overcast clouds,2013-01-19 06:00:00,1111
None,267.98,0,0,90,Clouds,overcast clouds,2013-01-19 07:00:00,1702
None,269.02,0,0,90,Clouds,overcast clouds,2013-01-19 08:00:00,2595
None,271.02,0,0,75,Clouds,broken clouds,2013-01-19 09:00:00,3346
None,272.74,0,0,75,Clouds,broken clouds,2013-01-19 10:00:00,3550
None,275.16,0,0,40,Clouds,scattered clouds,2013-01-19 11:00:00,4096
None,276.72,0,0,40,Clouds,scattered clouds,2013-01-19 12:00:00,4803
None,277.1,0,0,75,Clouds,broken clouds,2013-01-19 13:00:00,4906
None,277.28,0,0,75,Clouds,broken clouds,2013-01-19 14:00:00,4973
None,276.74,0,0,75,Clouds,broken clouds,2013-01-19 15:00:00,4791
None,276.08,0,0,75,Clouds,broken clouds,2013-01-19 16:00:00,4837
None,275.27,0,0,40,Clouds,scattered clouds,2013-01-19 17:00:00,4825
None,274.02,0,0,20,Clouds,few clouds,2013-01-19 18:00:00,4530
None,273.53,0,0,20,Clouds,few clouds,2013-01-19 19:00:00,3076
None,273,0,0,20,Clouds,few clouds,2013-01-19 20:00:00,2532
None,271.8,0,0,40,Clouds,scattered clouds,2013-01-19 22:00:00,3096
None,271.42,0,0,40,Clouds,scattered clouds,2013-01-19 23:00:00,3125
None,270.86,0,0,90,Clouds,overcast clouds,2013-01-20 01:00:00,784
None,270.53,0,0,90,Clouds,overcast clouds,2013-01-20 02:00:00,577
None,271.27,0,0,90,Clouds,overcast clouds,2013-01-20 04:00:00,246
None,271.35,0,0,90,Clouds,overcast clouds,2013-01-20 05:00:00,419
None,270.47,0,0,75,Mist,mist,2013-01-20 07:00:00,946
None,270.65,0,0,90,Mist,mist,2013-01-20 08:00:00,1513
None,272.92,0,0,90,Mist,mist,2013-01-20 09:00:00,2132
None,274.57,0,0,75,Clouds,broken clouds,2013-01-20 10:00:00,2796
None,269.27,0,0,86,Clouds,overcast clouds,2013-01-20 12:00:00,3632
None,270.92,0,0,58,Clouds,broken clouds,2013-01-20 13:00:00,4028
None,270.92,0,0,58,Clouds,broken clouds,2013-01-20 14:00:00,3795
None,266.49,0,0,40,Haze,haze,2013-01-20 16:00:00,3695
None,263.98,0,0,75,Snow,heavy snow,2013-01-20 17:00:00,3455
None,260.61,0,0,75,Clouds,broken clouds,2013-01-20 18:00:00,3075
None,258.95,0,0,40,Clouds,scattered clouds,2013-01-20 20:00:00,2073
None,257.81,0,0,90,Clouds,overcast clouds,2013-01-20 21:00:00,3219
None,257.21,0,0,90,Clouds,overcast clouds,2013-01-20 22:00:00,2215
None,256.54,0,0,20,Clouds,few clouds,2013-01-20 23:00:00,1031
None,255.63,0,0,20,Clouds,few clouds,2013-01-21 01:00:00,331
None,255.49,0,0,40,Clouds,scattered clouds,2013-01-21 02:00:00,270
None,255.33,0,0,40,Clouds,scattered clouds,2013-01-21 03:00:00,310
None,255.2,0,0,75,Clouds,broken clouds,2013-01-21 04:00:00,667
None,254.69,0,0,75,Clouds,broken clouds,2013-01-21 05:00:00,1978
None,254.69,0,0,75,Clouds,broken clouds,2013-01-21 06:00:00,4018
None,254.7,0,0,90,Clouds,overcast clouds,2013-01-21 07:00:00,4397
None,254.7,0,0,90,Clouds,overcast clouds,2013-01-21 08:00:00,3731
None,256.15,0,0,75,Clouds,broken clouds,2013-01-21 10:00:00,3339
None,256.92,0,0,90,Clouds,overcast clouds,2013-01-21 11:00:00,3551
None,259.07,0,0,90,Clouds,overcast clouds,2013-01-21 13:00:00,4048
None,259.26,0,0,75,Clouds,broken clouds,2013-01-21 14:00:00,4252
None,259.27,0,0,90,Clouds,overcast clouds,2013-01-21 15:00:00,4483
None,259.04,0,0,90,Clouds,overcast clouds,2013-01-21 16:00:00,4561
None,258.69,0,0,90,Snow,heavy snow,2013-01-21 17:00:00,4420
None,258.69,0,0,90,Haze,haze,2013-01-21 17:00:00,4420
None,257.66,0,0,90,Snow,heavy snow,2013-01-21 19:00:00,2545
None,256.44,0,0,20,Clouds,few clouds,2013-01-21 20:00:00,2058
None,255.58,0,0,20,Clouds,few clouds,2013-01-21 21:00:00,1790
None,254.83,0,0,20,Clouds,few clouds,2013-01-21 22:00:00,1303
None,253.51,0,0,1,Clear,sky is clear,2013-01-21 23:00:00,859
None,250.63,0,0,42,Clouds,scattered clouds,2013-01-22 01:00:00,275
None,250.63,0,0,42,Clouds,scattered clouds,2013-01-22 02:00:00,185
None,248.14,0,0,25,Clouds,few clouds,2013-01-22 04:00:00,719
None,248.14,0,0,25,Clouds,scattered clouds,2013-01-22 04:00:00,719
None,248.14,0,0,25,Clouds,few clouds,2013-01-22 05:00:00,2424
None,248.14,0,0,25,Clouds,scattered clouds,2013-01-22 05:00:00,2424
None,249.46,0,0,40,Clouds,scattered clouds,2013-01-22 07:00:00,6256
None,249.33,0,0,75,Clouds,broken clouds,2013-01-22 08:00:00,5693
None,250.44,0,0,40,Haze,haze,2013-01-22 10:00:00,4031
None,250.69,0,0,40,Haze,haze,2013-01-22 11:00:00,4176
None,251.56,0,0,40,Haze,haze,2013-01-22 12:00:00,4551
None,252.22,0,0,75,Clouds,broken clouds,2013-01-22 13:00:00,4747
None,252.94,0,0,20,Clouds,few clouds,2013-01-22 15:00:00,5459
None,252.81,0,0,40,Clouds,scattered clouds,2013-01-22 16:00:00,6331
None,252.18,0,0,20,Clouds,few clouds,2013-01-22 17:00:00,6111
None,251.69,0,0,20,Clouds,few clouds,2013-01-22 19:00:00,2774
None,251.58,0,0,1,Clear,sky is clear,2013-01-22 20:00:00,2593
None,251.45,0,0,1,Clear,sky is clear,2013-01-22 21:00:00,3209
None,251.33,0,0,1,Clear,sky is clear,2013-01-22 22:00:00,2538
None,247.16,0,0,11,Clouds,few clouds,2013-01-23 01:00:00,346
None,247.16,0,0,11,Clouds,few clouds,2013-01-23 02:00:00,248
None,246.47,0,0,13,Clouds,few clouds,2013-01-23 03:00:00,312
None,246.47,0,0,13,Clouds,few clouds,2013-01-23 04:00:00,737
None,246.47,0,0,13,Clouds,few clouds,2013-01-23 05:00:00,2486
None,248.75,0,0,1,Clear,sky is clear,2013-01-23 06:00:00,5307
None,248.48,0,0,1,Clear,sky is clear,2013-01-23 07:00:00,6391
None,248.48,0,0,20,Clouds,few clouds,2013-01-23 08:00:00,6106
None,249.91,0,0,20,Clouds,few clouds,2013-01-23 09:00:00,5394
None,250.79,0,0,20,Clouds,few clouds,2013-01-23 10:00:00,4303
None,251.67,0,0,40,Clouds,scattered clouds,2013-01-23 11:00:00,4481
None,253.57,0,0,75,Clouds,broken clouds,2013-01-23 12:00:00,4779
None,254.2,0,0,75,Clouds,broken clouds,2013-01-23 13:00:00,4682
None,255.04,0,0,75,Clouds,broken clouds,2013-01-23 14:00:00,5212
None,255.63,0,0,75,Clouds,broken clouds,2013-01-23 15:00:00,5633
None,255.46,0,0,90,Clouds,overcast clouds,2013-01-23 16:00:00,6606
None,255.58,0,0,90,Clouds,overcast clouds,2013-01-23 17:00:00,6303
None,255.5,0,0,90,Clouds,overcast clouds,2013-01-23 18:00:00,4584
None,255.85,0,0,90,Clouds,overcast clouds,2013-01-23 19:00:00,3062
None,255.99,0,0,90,Clouds,overcast clouds,2013-01-23 20:00:00,2727
None,256.96,0,0,90,Clouds,overcast clouds,2013-01-23 22:00:00,2484
None,257.41,0,0,90,Clouds,overcast clouds,2013-01-23 23:00:00,1150
None,258.44,0,0,90,Clouds,overcast clouds,2013-01-24 01:00:00,289
None,258.7,0,0,90,Clouds,overcast clouds,2013-01-24 02:00:00,254
None,259.3,0,0,90,Snow,heavy snow,2013-01-24 04:00:00,746
None,259.3,0,0,90,Haze,haze,2013-01-24 04:00:00,746
None,259.46,0,0,90,Snow,heavy snow,2013-01-24 05:00:00,2449
None,259.46,0,0,90,Mist,mist,2013-01-24 05:00:00,2449
None,259.98,0,0,90,Snow,heavy snow,2013-01-24 07:00:00,6870
None,259.98,0,0,90,Mist,mist,2013-01-24 07:00:00,6870
None,260.08,0,0,90,Snow,heavy snow,2013-01-24 08:00:00,6256
None,260.08,0,0,90,Haze,haze,2013-01-24 08:00:00,6256
None,260.08,0,0,90,Mist,mist,2013-01-24 08:00:00,6256
None,261.76,0,0,90,Snow,heavy snow,2013-01-24 10:00:00,4286
None,263.3,0,0,40,Snow,heavy snow,2013-01-24 11:00:00,4438
None,263.35,0,0,75,Clouds,broken clouds,2013-01-24 13:00:00,4731
None,262.26,0,0,75,Clouds,broken clouds,2013-01-24 14:00:00,5258
None,259.62,0,0,40,Clouds,scattered clouds,2013-01-24 16:00:00,6661
None,257.89,0,0,40,Clouds,scattered clouds,2013-01-24 17:00:00,5891
None,255.77,0,0,1,Clear,sky is clear,2013-01-24 19:00:00,3156
None,254.96,0,0,1,Clear,sky is clear,2013-01-24 20:00:00,2843
None,253.97,0,0,1,Clear,sky is clear,2013-01-24 21:00:00,2521
None,253.46,0,0,1,Clear,sky is clear,2013-01-24 22:00:00,1887
None,252.83,0,0,1,Clear,sky is clear,2013-01-24 23:00:00,1172
None,252.07,0,0,1,Clear,sky is clear,2013-01-25 00:00:00,590
None,251.56,0,0,20,Clouds,few clouds,2013-01-25 01:00:00,376
None,251.56,0,0,90,Clouds,overcast clouds,2013-01-25 02:00:00,283
None,251.45,0,0,90,Clouds,overcast clouds,2013-01-25 04:00:00,683
None,251.32,0,0,90,Clouds,overcast clouds,2013-01-25 05:00:00,2384
None,251.56,0,0,90,Clouds,overcast clouds,2013-01-25 06:00:00,5269
None,251.8,0,0,90,Clouds,overcast clouds,2013-01-25 07:00:00,6593
None,252.44,0,0,90,Clouds,overcast clouds,2013-01-25 08:00:00,5829
None,254.65,0,0,90,Clouds,overcast clouds,2013-01-25 10:00:00,4463
None,255.65,0,0,90,Clouds,overcast clouds,2013-01-25 11:00:00,4911
None,257.86,0,0,90,Clouds,overcast clouds,2013-01-25 13:00:00,5206
None,258.52,0,0,90,Clouds,overcast clouds,2013-01-25 14:00:00,5546
None,259.97,0,0,90,Clouds,overcast clouds,2013-01-25 16:00:00,6456
None,260.22,0,0,75,Clouds,broken clouds,2013-01-25 17:00:00,6142
None,260.46,0,0,90,Clouds,overcast clouds,2013-01-25 19:00:00,3633
None,260.64,0,0,90,Clouds,overcast clouds,2013-01-25 20:00:00,3033
None,261.56,0,0,90,Clouds,overcast clouds,2013-01-25 22:00:00,2439
None,262.18,0,0,90,Clouds,overcast clouds,2013-01-25 23:00:00,1690
None,262.69,0,0,90,Snow,heavy snow,2013-01-26 01:00:00,669
None,262.98,0,0,90,Mist,mist,2013-01-26 02:00:00,584
None,263.79,0,0,90,Clouds,overcast clouds,2013-01-26 04:00:00,385
None,264.15,0,0,90,Clouds,overcast clouds,2013-01-26 05:00:00,658
None,264.79,0,0,90,Snow,heavy snow,2013-01-26 07:00:00,2052
None,264.85,0,0,90,Snow,heavy snow,2013-01-26 08:00:00,2755
None,265.05,0,0,75,Snow,heavy snow,2013-01-26 10:00:00,3991
None,264.25,0,0,40,Clouds,scattered clouds,2013-01-26 12:00:00,4947
None,257.14,0,0,1,Clear,sky is clear,2013-01-27 01:00:00,937
None,256.96,0,0,40,Clouds,scattered clouds,2013-01-27 02:00:00,686
None,256.12,0,0,20,Clouds,few clouds,2013-01-27 05:00:00,462
None,255.95,0,0,40,Clouds,scattered clouds,2013-01-27 07:00:00,1153
None,256.34,0,0,75,Clouds,broken clouds,2013-01-27 08:00:00,1839
None,260.21,0,0,75,Clouds,broken clouds,2013-01-27 10:00:00,3245
None,262.2,0,0,90,Clouds,overcast clouds,2013-01-27 11:00:00,3616
None,265.54,0,0,75,Clouds,broken clouds,2013-01-27 13:00:00,3813
None,266.54,0,0,75,Clouds,broken clouds,2013-01-27 14:00:00,3124
None,267.41,0,0,90,Clouds,overcast clouds,2013-01-27 16:00:00,2529
None,267.41,0,0,90,Clouds,overcast clouds,2013-01-27 17:00:00,2347
None,267.71,0,0,90,Clouds,overcast clouds,2013-01-27 19:00:00,1596
None,267.98,0,0,90,Clouds,overcast clouds,2013-01-27 20:00:00,1408
None,268.25,0,0,90,Clouds,overcast clouds,2013-01-27 22:00:00,1030
None,268.26,0,0,90,Clouds,overcast clouds,2013-01-27 23:00:00,692
None,268.32,0,0,75,Clouds,broken clouds,2013-01-28 00:00:00,383
None,268.49,0,0,90,Clouds,overcast clouds,2013-01-28 01:00:00,273
None,268.6,0,0,40,Clouds,scattered clouds,2013-01-28 02:00:00,261
None,268.53,0,0,20,Clouds,few clouds,2013-01-28 03:00:00,334
None,269.6,0,0,90,Clouds,overcast clouds,2013-01-28 05:00:00,2474
None,269.94,0,0,90,Clouds,overcast clouds,2013-01-28 06:00:00,5198
None,271.13,0,0,90,Clouds,overcast clouds,2013-01-28 08:00:00,5565
None,272.07,0,0,90,Clouds,overcast clouds,2013-01-28 09:00:00,4410
None,273.13,0,0,90,Clouds,overcast clouds,2013-01-28 11:00:00,4033
None,273.37,0,0,90,Rain,light rain,2013-01-28 12:00:00,4368
None,272.85,0,0,90,Mist,mist,2013-01-28 14:00:00,4799
None,272.85,0,0,90,Snow,heavy snow,2013-01-28 14:00:00,4799
None,272.85,0,0,90,Snow,snow,2013-01-28 14:00:00,4799
None,272.71,0,0,90,Snow,heavy snow,2013-01-28 17:00:00,5708
None,272.71,0,0,90,Mist,mist,2013-01-28 17:00:00,5708
None,272.55,0,0,90,Snow,heavy snow,2013-01-28 20:00:00,2460
None,272.55,0,0,90,Mist,mist,2013-01-28 20:00:00,2460
None,272.55,0,0,90,Rain,light rain,2013-01-28 20:00:00,2460
None,272.37,0,0,91,Clouds,overcast clouds,2013-01-29 00:00:00,434
None,273.05,0,0,90,Mist,mist,2013-01-30 01:00:00,370
None,273.15,0,0,90,Mist,mist,2013-01-30 02:00:00,243
None,272.59,0,0,98,Clouds,overcast clouds,2013-01-30 03:00:00,340
None,272.94,0,0,90,Mist,mist,2013-01-30 05:00:00,2608
None,272.94,0,0,90,Snow,heavy snow,2013-01-30 05:00:00,2608
None,272.94,0,0,90,Mist,mist,2013-01-30 06:00:00,5646
None,272.94,0,0,90,Mist,mist,2013-01-30 07:00:00,6945
None,273.04,0,0,90,Mist,mist,2013-01-30 08:00:00,6060
None,273.56,0,0,90,Mist,mist,2013-01-30 09:00:00,5100
None,273.82,0,0,90,Clouds,overcast clouds,2013-01-30 10:00:00,4389
None,274.12,0,0,90,Clouds,overcast clouds,2013-01-30 11:00:00,4462
None,274.48,0,0,90,Clouds,overcast clouds,2013-01-30 12:00:00,4739
None,274.8,0,0,90,Clouds,overcast clouds,2013-01-30 13:00:00,4683
None,274.74,0,0,90,Clouds,overcast clouds,2013-01-30 14:00:00,5061
None,274.69,0,0,90,Clouds,overcast clouds,2013-01-30 15:00:00,5693
None,273.98,0,0,90,Clouds,overcast clouds,2013-01-30 16:00:00,6617
None,273.58,0,0,90,Clouds,overcast clouds,2013-01-30 17:00:00,6139
None,273.02,0,0,90,Clouds,overcast clouds,2013-01-30 18:00:00,4679
None,272.24,0,0,90,Clouds,overcast clouds,2013-01-30 19:00:00,3121
None,271.42,0,0,90,Clouds,overcast clouds,2013-01-30 20:00:00,2686
None,271.22,0,0,90,Clouds,overcast clouds,2013-01-30 21:00:00,2734
None,271.12,0,0,90,Clouds,overcast clouds,2013-01-30 22:00:00,3839
None,270.76,0,0,90,Clouds,overcast clouds,2013-01-30 23:00:00,1242
None,270.15,0,0,90,Clouds,overcast clouds,2013-01-31 00:00:00,605
None,269.49,0,0,90,Clouds,overcast clouds,2013-01-31 01:00:00,389
None,268.82,0,0,90,Clouds,overcast clouds,2013-01-31 02:00:00,261
None,268.49,0,0,40,Snow,heavy snow,2013-01-31 03:00:00,337
None,268.58,0,0,20,Clouds,few clouds,2013-01-31 04:00:00,747
None,268.66,0,0,75,Clouds,broken clouds,2013-01-31 05:00:00,2533
None,267.15,0,0,90,Clouds,overcast clouds,2013-01-31 06:00:00,5348
None,260,0,0,100,Clouds,overcast clouds,2013-01-31 08:00:00,5330
None,260.59,0,0,100,Clouds,overcast clouds,2013-01-31 09:00:00,5410
None,260.59,0,0,100,Clouds,overcast clouds,2013-01-31 10:00:00,4403
None,260.59,0,0,100,Clouds,overcast clouds,2013-01-31 11:00:00,4543
None,261.53,0,0,100,Clouds,overcast clouds,2013-01-31 13:00:00,4962
None,261.53,0,0,100,Clouds,overcast clouds,2013-01-31 14:00:00,5303
None,258.75,0,0,99,Clouds,overcast clouds,2013-01-31 15:00:00,5679
None,258.75,0,0,99,Clouds,overcast clouds,2013-01-31 16:00:00,6485
None,258.75,0,0,99,Clouds,overcast clouds,2013-01-31 17:00:00,6312
None,254.84,0,0,98,Clouds,overcast clouds,2013-01-31 18:00:00,4334
None,254.84,0,0,98,Clouds,overcast clouds,2013-01-31 19:00:00,3059
None,254.84,0,0,98,Clouds,overcast clouds,2013-01-31 20:00:00,2787
None,253.77,0,0,99,Clouds,overcast clouds,2013-01-31 21:00:00,2545
None,253.77,0,0,99,Clouds,overcast clouds,2013-01-31 22:00:00,2040
None,253.77,0,0,99,Clouds,overcast clouds,2013-01-31 23:00:00,1130
None,252.77,0,0,100,Clouds,overcast clouds,2013-02-01 00:00:00,627
None,252.77,0,0,100,Clouds,overcast clouds,2013-02-01 01:00:00,378
None,252.77,0,0,100,Clouds,overcast clouds,2013-02-01 02:00:00,291
None,250.91,0,0,100,Clouds,overcast clouds,2013-02-01 03:00:00,347
None,250.91,0,0,100,Clouds,overcast clouds,2013-02-01 04:00:00,638
None,250.91,0,0,100,Clouds,overcast clouds,2013-02-01 05:00:00,2337
None,249.91,0,0,100,Clouds,overcast clouds,2013-02-01 06:00:00,5110
None,249.91,0,0,100,Clouds,overcast clouds,2013-02-01 07:00:00,6681
None,249.91,0,0,100,Clouds,overcast clouds,2013-02-01 08:00:00,5948
None,252.13,0,0,99,Clouds,overcast clouds,2013-02-01 09:00:00,4996
None,252.13,0,0,99,Clouds,overcast clouds,2013-02-01 10:00:00,4461
None,252.13,0,0,99,Clouds,overcast clouds,2013-02-01 11:00:00,4929
None,253.33,0,0,85,Clouds,overcast clouds,2013-02-01 12:00:00,5246
None,253.33,0,0,85,Clouds,overcast clouds,2013-02-01 13:00:00,5201
None,253.33,0,0,85,Clouds,overcast clouds,2013-02-01 14:00:00,5518
None,251.77,0,0,83,Clouds,broken clouds,2013-02-01 15:00:00,6037
None,251.77,0,0,83,Clouds,broken clouds,2013-02-01 16:00:00,5971
None,251.77,0,0,83,Clouds,broken clouds,2013-02-01 17:00:00,4909
None,250.24,0,0,70,Clouds,broken clouds,2013-02-01 18:00:00,4053
None,250.24,0,0,70,Clouds,broken clouds,2013-02-01 19:00:00,2945
None,250.24,0,0,70,Clouds,broken clouds,2013-02-01 20:00:00,2547
